angle_deg,distance_mm,quality,rotation
170.82,0.0,0,12
171.73,0.0,0,12
172.65,0.0,0,12
173.57,0.0,0,12
174.49,65.0,51,12
175.41,0.0,0,12
176.33,0.0,0,12
177.24,0.0,0,12
178.16,0.0,0,12
179.08,0.0,0,12
180.00,0.0,0,12
180.92,0.0,0,12
181.84,0.0,0,12
182.76,0.0,0,12
183.67,0.0,0,12
184.59,0.0,0,12
185.51,0.0,0,12
186.43,0.0,0,12
187.35,0.0,0,12
188.27,0.0,0,12
189.18,0.0,0,12
190.10,0.0,0,12
191.02,0.0,0,12
191.94,0.0,0,12
192.86,0.0,0,12
193.78,0.0,0,12
194.69,0.0,0,12
195.61,0.0,0,12
196.53,0.0,0,12
197.45,0.0,0,12
198.37,0.0,0,12
199.29,0.0,0,12
200.20,0.0,0,12
201.12,0.0,0,12
202.04,0.0,0,12
202.96,0.0,0,12
203.88,0.0,0,12
204.80,0.0,0,12
205.71,0.0,0,12
206.63,0.0,0,12
207.55,0.0,0,12
208.47,0.0,0,12
209.39,0.0,0,12
210.31,0.0,0,12
211.22,0.0,0,12
212.14,0.0,0,12
213.06,0.0,0,12
213.98,0.0,0,12
214.90,0.0,0,12
215.82,0.0,0,12
216.73,0.0,0,12
217.65,0.0,0,12
218.57,0.0,0,12
219.49,0.0,0,12
220.41,0.0,0,12
221.33,135.0,3,12
222.24,135.2,6,12
223.16,135.0,8,12
224.08,135.2,11,12
225.00,134.8,13,12
225.92,135.0,17,12
226.84,135.0,19,12
227.76,135.0,23,12
228.67,134.5,27,12
229.59,134.8,30,12
230.51,134.2,35,12
231.43,134.8,38,12
232.35,134.8,43,12
233.27,134.0,47,12
234.18,134.2,52,12
235.10,134.2,57,12
236.02,134.2,62,12
236.94,134.0,68,12
237.86,134.0,73,12
238.78,134.0,79,12
239.69,131.0,79,12
240.61,0.0,0,12
241.53,69.8,249,12
242.45,69.2,245,12
243.37,71.2,242,12
244.29,70.8,244,12
245.20,70.0,249,12
246.12,0.0,0,12
247.04,128.8,63,12
247.96,129.0,64,12
248.88,128.8,64,12
249.80,128.8,63,12
250.71,0.0,0,12
251.63,128.2,65,12
252.55,0.0,0,12
253.47,0.0,0,12
254.39,0.0,0,12
255.31,0.0,0,12
256.22,0.0,0,12
257.14,0.0,0,12
258.06,0.0,0,12
258.98,129.2,74,12
259.90,0.0,0,12
260.82,0.0,0,12
261.73,0.0,0,12
262.65,0.0,0,12
263.57,0.0,0,12
264.49,0.0,0,12
265.41,0.0,0,12
266.33,0.0,0,12
267.24,0.0,0,12
268.16,0.0,0,12
269.08,0.0,0,12
270.00,0.0,0,12
270.92,0.0,0,12
271.84,0.0,0,12
272.76,0.0,0,12
273.67,0.0,0,12
274.59,0.0,0,12
275.51,0.0,0,12
276.43,0.0,0,12
277.35,0.0,0,12
278.27,0.0,0,12
279.18,0.0,0,12
280.10,0.0,0,12
281.02,0.0,0,12
281.94,0.0,0,12
282.86,0.0,0,12
283.78,0.0,0,12
284.69,0.0,0,12
285.61,0.0,0,12
286.53,0.0,0,12
287.45,0.0,0,12
288.37,196.0,17,12
289.29,196.2,16,12
290.20,196.0,15,12
291.12,196.0,13,12
292.04,196.2,11,12
292.96,195.5,14,12
293.88,192.2,18,12
294.80,0.0,0,12
295.71,0.0,0,12
296.63,0.0,0,12
297.55,0.0,0,12
298.47,0.0,0,12
299.39,0.0,0,12
300.31,0.0,0,12
301.22,0.0,0,12
302.14,0.0,0,12
303.06,704.5,234,12
303.98,704.5,203,12
304.90,704.5,180,12
305.82,704.5,161,12
306.73,704.5,150,12
307.65,704.5,134,12
308.57,704.5,119,12
309.49,704.5,89,12
310.41,704.8,67,12
311.33,704.5,52,12
312.24,704.5,40,12
313.16,704.5,32,12
314.08,704.8,22,12
315.00,896.5,49,12
315.92,896.5,77,12
316.84,896.5,102,12
317.76,896.5,133,12
318.67,896.2,156,12
319.59,896.5,181,12
320.51,896.5,196,12
321.43,896.5,213,12
322.35,896.2,220,12
323.27,896.0,157,12
324.18,960.0,15,12
325.10,896.2,189,12
326.02,960.0,86,12
326.94,960.2,28,12
327.86,960.2,155,12
328.78,960.0,120,12
329.69,960.0,148,12
330.61,960.2,231,12
331.53,960.2,204,12
332.45,1024.0,53,12
333.37,1024.0,71,12
334.29,1024.0,85,12
335.20,1024.0,136,12
336.12,1024.0,167,12
337.04,1024.0,255,12
337.96,1088.0,23,12
338.88,1088.0,87,12
339.80,1152.2,13,12
340.71,1152.2,102,12
341.63,1152.2,212,12
342.55,1216.2,29,12
343.47,1216.2,105,12
344.39,0.0,0,12
345.31,5.2,220,12
346.22,5.2,217,12
347.14,13.5,216,12
348.06,0.0,0,12
348.98,7.2,211,12
349.90,0.0,0,12
350.82,0.0,0,12
351.73,0.0,0,12
352.65,0.0,0,12
353.57,2.2,207,12
354.49,0.0,0,12
355.41,0.0,0,12
356.33,0.0,0,12
357.24,0.0,0,12
358.16,0.0,0,12
359.08,0.0,0,12
0.00,0.0,0,13
0.90,0.0,0,13
1.80,11.0,190,13
2.70,6.2,189,13
3.60,7.5,185,13
4.50,0.0,0,13
5.40,0.0,0,13
6.30,0.0,0,13
7.20,9.8,141,13
8.10,0.0,0,13
9.00,0.0,0,13
9.90,0.0,0,13
10.80,0.0,0,13
11.70,0.0,0,13
12.60,18.2,126,13
13.50,17.5,126,13
14.40,0.0,0,13
15.30,0.0,0,13
16.20,0.0,0,13
17.10,0.0,0,13
18.00,0.0,0,13
18.90,0.0,0,13
19.80,0.0,0,13
20.70,0.0,0,13
21.60,0.0,0,13
22.50,0.0,0,13
23.40,0.0,0,13
24.30,0.0,0,13
25.20,0.0,0,13
26.10,0.0,0,13
27.00,0.0,0,13
27.90,0.0,0,13
28.80,0.0,0,13
29.70,0.0,0,13
30.60,0.0,0,13
31.50,0.0,0,13
32.40,0.0,0,13
33.30,7.5,126,13
34.20,0.0,0,13
35.10,0.0,0,13
36.00,0.0,0,13
36.90,0.0,0,13
37.80,0.0,0,13
38.70,0.0,0,13
39.60,0.0,0,13
40.50,0.0,0,13
41.40,0.0,0,13
42.30,0.0,0,13
43.20,65.8,27,13
44.10,0.0,0,13
45.00,0.0,0,13
45.90,0.0,0,13
46.80,0.0,0,13
47.70,67.8,27,13
48.60,66.8,29,13
49.50,0.0,0,13
50.40,0.0,0,13
51.30,0.0,0,13
52.20,68.0,35,13
53.10,0.0,0,13
54.00,0.0,0,13
54.90,0.0,0,13
55.80,68.0,40,13
56.70,0.0,0,13
57.60,0.0,0,13
58.50,67.5,42,13
59.40,68.2,43,13
60.30,0.0,0,13
61.20,0.0,0,13
62.10,2.2,238,13
63.00,0.0,0,13
63.90,0.0,0,13
64.80,0.0,0,13
65.70,0.0,0,13
66.60,0.0,0,13
67.50,0.0,0,13
68.40,0.0,0,13
69.30,0.0,0,13
70.20,3.0,223,13
71.10,0.0,0,13
72.00,0.0,0,13
72.90,3.5,218,13
73.80,4.0,217,13
74.70,3.8,216,13
75.60,3.5,215,13
76.50,0.0,0,13
77.40,4.0,212,13
78.30,0.0,0,13
79.20,0.0,0,13
80.10,0.0,0,13
81.00,3.8,208,13
81.90,0.0,0,13
82.80,0.0,0,13
83.70,0.0,0,13
84.60,3.8,206,13
85.50,0.0,0,13
86.40,0.0,0,13
87.30,4.2,204,13
88.20,0.0,0,13
89.10,0.0,0,13
90.00,3.8,203,13
90.90,3.5,203,13
91.80,0.0,0,13
92.70,0.0,0,13
93.60,0.0,0,13
94.50,0.0,0,13
95.40,3.8,203,13
96.30,0.0,0,13
97.20,0.0,0,13
98.10,0.0,0,13
99.00,0.0,0,13
99.90,4.5,203,13
100.80,0.0,0,13
101.70,0.0,0,13
102.60,0.0,0,13
103.50,0.0,0,13
104.40,0.0,0,13
105.30,0.0,0,13
106.20,0.0,0,13
107.10,0.0,0,13
108.00,4.2,207,13
108.90,0.0,0,13
109.80,4.0,210,13
110.70,0.0,0,13
111.60,4.0,211,13
112.50,0.0,0,13
113.40,0.0,0,13
114.30,0.0,0,13
115.20,4.0,215,13
116.10,0.0,0,13
117.00,0.0,0,13
117.90,0.0,0,13
118.80,0.0,0,13
119.70,0.0,0,13
120.60,0.0,0,13
121.50,0.0,0,13
122.40,3.2,226,13
123.30,3.2,228,13
124.20,0.0,0,13
125.10,3.0,232,13
126.00,2.8,234,13
126.90,0.0,0,13
127.80,0.0,0,13
128.70,2.8,240,13
129.60,0.0,0,13
130.50,0.0,0,13
131.40,0.0,0,13
132.30,2.8,250,13
133.20,0.0,0,13
134.10,0.0,0,13
135.00,0.0,0,13
135.90,0.0,0,13
136.80,0.0,0,13
137.70,0.0,0,13
138.60,0.0,0,13
139.50,0.0,0,13
140.40,0.0,0,13
141.30,15.5,176,13
142.20,23.0,173,13
143.10,17.5,177,13
144.00,0.0,0,13
144.90,0.0,0,13
145.80,0.0,0,13
146.70,0.0,0,13
147.60,0.0,0,13
148.50,0.0,0,13
149.40,0.0,0,13
150.30,0.0,0,13
151.20,0.0,0,13
152.10,0.0,0,13
153.00,0.0,0,13
153.90,0.0,0,13
154.80,0.0,0,13
155.70,0.0,0,13
156.60,0.0,0,13
157.50,0.0,0,13
158.40,0.0,0,13
159.30,0.0,0,13
160.20,0.0,0,13
161.10,0.0,0,13
162.00,0.0,0,13
162.90,0.0,0,13
163.80,0.0,0,13
164.70,0.0,0,13
165.60,27.2,97,13
166.50,0.0,0,13
167.40,0.0,0,13
168.30,0.0,0,13
169.20,0.0,0,13
170.10,0.0,0,13
171.00,0.0,0,13
171.90,0.0,0,13
172.80,0.0,0,13
173.70,0.0,0,13
174.60,65.2,51,13
175.50,0.0,0,13
176.40,0.0,0,13
177.30,0.0,0,13
178.20,0.0,0,13
179.10,0.0,0,13
180.00,0.0,0,13
180.90,0.0,0,13
181.80,0.0,0,13
182.70,0.0,0,13
183.60,0.0,0,13
184.50,0.0,0,13
185.40,0.0,0,13
186.30,0.0,0,13
187.20,0.0,0,13
188.10,0.0,0,13
189.00,0.0,0,13
189.90,0.0,0,13
190.80,0.0,0,13
191.70,0.0,0,13
192.60,0.0,0,13
193.50,0.0,0,13
194.40,0.0,0,13
195.30,0.0,0,13
196.20,0.0,0,13
197.10,0.0,0,13
198.00,0.0,0,13
198.90,0.0,0,13
199.80,0.0,0,13
200.70,0.0,0,13
201.60,0.0,0,13
202.50,0.0,0,13
203.40,0.0,0,13
204.30,0.0,0,13
205.20,0.0,0,13
206.10,0.0,0,13
207.00,0.0,0,13
207.90,0.0,0,13
208.80,0.0,0,13
209.70,0.0,0,13
210.60,0.0,0,13
211.50,0.0,0,13
212.40,0.0,0,13
213.30,0.0,0,13
214.20,0.0,0,13
215.10,0.0,0,13
216.00,0.0,0,13
216.90,0.0,0,13
217.80,0.0,0,13
218.70,0.0,0,13
219.60,0.0,0,13
220.50,135.2,2,13
221.40,135.2,4,13
222.30,135.2,6,13
223.20,135.0,10,13
224.10,134.8,12,13
225.00,135.0,15,13
225.90,134.5,19,13
226.80,135.0,21,13
227.70,134.8,24,13
228.60,134.8,28,13
229.50,134.5,32,13
230.40,134.5,36,13
231.30,134.2,40,13
232.20,134.2,45,13
233.10,134.2,48,13
234.00,134.2,53,13
234.90,133.8,59,13
235.80,134.2,64,13
236.70,133.8,69,13
237.60,133.8,74,13
238.50,133.5,83,13
239.40,133.8,86,13
240.30,69.2,253,13
241.20,67.2,250,13
242.10,0.0,0,13
243.00,71.0,243,13
243.90,70.5,245,13
244.80,69.8,251,13
245.70,0.0,0,13
246.60,0.0,0,13
247.50,129.2,61,13
248.40,128.8,65,13
249.30,128.8,63,13
250.20,128.5,66,13
251.10,128.2,65,13
252.00,0.0,0,13
252.90,0.0,0,13
253.80,0.0,0,13
254.70,0.0,0,13
255.60,0.0,0,13
256.50,0.0,0,13
257.40,0.0,0,13
258.30,129.2,74,13
259.20,0.0,0,13
260.10,0.0,0,13
261.00,0.0,0,13
261.90,0.0,0,13
262.80,0.0,0,13
263.70,0.0,0,13
264.60,0.0,0,13
265.50,0.0,0,13
266.40,0.0,0,13
267.30,0.0,0,13
268.20,0.0,0,13
269.10,0.0,0,13
270.00,0.0,0,13
270.90,0.0,0,13
271.80,0.0,0,13
272.70,0.0,0,13
273.60,0.0,0,13
274.50,0.0,0,13
275.40,0.0,0,13
276.30,0.0,0,13
277.20,0.0,0,13
278.10,0.0,0,13
279.00,0.0,0,13
279.90,0.0,0,13
280.80,0.0,0,13
281.70,0.0,0,13
282.60,0.0,0,13
283.50,0.0,0,13
284.40,0.0,0,13
285.30,0.0,0,13
286.20,0.0,0,13
287.10,196.2,18,13
288.00,196.2,17,13
288.90,196.0,15,13
289.80,196.0,14,13
290.70,196.2,12,13
291.60,196.2,12,13
292.50,192.2,21,13
293.40,0.0,0,13
294.30,0.0,0,13
295.20,0.0,0,13
296.10,0.0,0,13
297.00,0.0,0,13
297.90,0.0,0,13
298.80,0.0,0,13
299.70,0.0,0,13
300.60,0.0,0,13
301.50,704.0,249,13
302.40,704.5,221,13
303.30,704.5,185,13
304.20,704.5,172,13
305.10,704.5,162,13
306.00,704.5,139,13
306.90,704.5,123,13
307.80,704.8,89,13
308.70,704.8,75,13
309.60,704.5,63,13
310.50,704.5,41,13
311.40,704.8,33,13
312.30,704.5,24,13
313.20,896.2,46,13
314.10,896.2,64,13
315.00,896.5,81,13
315.90,896.5,117,13
316.80,896.5,140,13
317.70,896.5,175,13
318.60,896.5,195,13
319.50,896.5,203,13
320.40,896.5,223,13
321.30,896.2,146,13
322.20,960.2,14,13
323.10,896.0,189,13
324.00,960.2,85,13
324.90,960.0,36,13
325.80,960.0,152,13
326.70,960.0,149,13
327.60,960.0,137,13
328.50,960.0,220,13
329.40,960.0,222,13
330.30,1024.0,17,13
331.20,1024.2,74,13
332.10,1024.0,150,13
333.00,1024.0,94,13
333.90,1024.0,182,13
334.80,1024.0,193,13
335.70,1088.2,18,13
336.60,1088.0,87,13
337.50,1088.0,128,13
338.40,1152.2,53,13
339.30,1152.2,168,13
340.20,1216.2,4,13
341.10,1216.2,72,13
342.00,1216.0,132,13
342.90,0.0,0,13
343.80,0.0,0,13
344.70,0.0,0,13
345.60,13.8,218,13
346.50,0.0,0,13
347.40,0.0,0,13
348.30,1.5,215,13
349.20,0.0,0,13
350.10,0.0,0,13
351.00,0.0,0,13
351.90,0.0,0,13
352.80,0.0,0,13
353.70,0.0,0,13
354.60,0.0,0,13
355.50,0.0,0,13
356.40,0.0,0,13
357.30,0.0,0,13
358.20,0.0,0,13
359.10,0.0,0,13
0.00,0.0,0,14
0.92,0.0,0,14
1.84,6.5,183,14
2.76,5.2,184,14
3.67,0.0,0,14
4.59,0.0,0,14
5.51,0.0,0,14
6.43,0.0,0,14
7.35,0.0,0,14
8.27,15.2,128,14
9.18,0.0,0,14
10.10,0.0,0,14
11.02,0.0,0,14
11.94,0.0,0,14
12.86,0.0,0,14
13.78,0.0,0,14
14.69,0.0,0,14
15.61,12.0,131,14
16.53,0.0,0,14
17.45,0.0,0,14
18.37,0.0,0,14
19.29,16.8,120,14
20.20,0.0,0,14
21.12,18.8,118,14
22.04,0.0,0,14
22.96,0.0,0,14
23.88,0.0,0,14
24.80,0.0,0,14
25.71,0.0,0,14
26.63,0.0,0,14
27.55,0.0,0,14
28.47,0.0,0,14
29.39,0.0,0,14
30.31,0.0,0,14
31.22,0.0,0,14
32.14,0.0,0,14
33.06,0.0,0,14
33.98,0.0,0,14
34.90,0.0,0,14
35.82,0.0,0,14
36.73,0.0,0,14
37.65,0.0,0,14
38.57,0.0,0,14
39.49,0.0,0,14
40.41,0.0,0,14
41.33,0.0,0,14
42.24,68.0,25,14
43.16,0.0,0,14
44.08,0.0,0,14
45.00,0.0,0,14
45.92,0.0,0,14
46.84,68.2,27,14
47.76,67.0,28,14
48.67,68.0,30,14
49.59,0.0,0,14
50.51,0.0,0,14
51.43,0.0,0,14
52.35,0.0,0,14
53.27,66.5,38,14
54.18,67.8,39,14
55.10,0.0,0,14
56.02,0.0,0,14
56.94,0.0,0,14
57.86,0.0,0,14
58.78,0.0,0,14
59.69,0.0,0,14
60.61,0.0,0,14
61.53,0.0,0,14
62.45,2.8,238,14
63.37,0.0,0,14
64.29,0.0,0,14
65.20,0.0,0,14
66.12,3.0,230,14
67.04,0.0,0,14
67.96,3.0,227,14
68.88,0.0,0,14
69.80,0.0,0,14
70.71,0.0,0,14
71.63,0.0,0,14
72.55,0.0,0,14
73.47,0.0,0,14
74.39,3.8,215,14
75.31,0.0,0,14
76.22,3.8,214,14
77.14,4.0,212,14
78.06,4.2,211,14
78.98,3.5,211,14
79.90,0.0,0,14
80.82,0.0,0,14
81.73,4.2,208,14
82.65,4.2,208,14
83.57,0.0,0,14
84.49,0.0,0,14
85.41,0.0,0,14
86.33,0.0,0,14
87.24,0.0,0,14
88.16,0.0,0,14
89.08,0.0,0,14
90.00,0.0,0,14
90.92,0.0,0,14
91.84,0.0,0,14
92.76,0.0,0,14
93.67,0.0,0,14
94.59,0.0,0,14
95.51,4.5,202,14
96.43,0.0,0,14
97.35,0.0,0,14
98.27,3.2,204,14
99.18,0.0,0,14
100.10,4.2,202,14
101.02,0.0,0,14
101.94,0.0,0,14
102.86,4.0,204,14
103.78,3.8,204,14
104.69,0.0,0,14
105.61,0.0,0,14
106.53,3.0,206,14
107.45,0.0,0,14
108.37,0.0,0,14
109.29,3.8,207,14
110.20,4.2,209,14
111.12,0.0,0,14
112.04,0.0,0,14
112.96,3.8,211,14
113.88,0.0,0,14
114.80,0.0,0,14
115.71,0.0,0,14
116.63,0.0,0,14
117.55,0.0,0,14
118.47,0.0,0,14
119.39,3.8,220,14
120.31,0.0,0,14
121.22,0.0,0,14
122.14,3.0,225,14
123.06,3.2,226,14
123.98,0.0,0,14
124.90,0.0,0,14
125.82,2.8,231,14
126.73,3.0,233,14
127.65,0.0,0,14
128.57,0.0,0,14
129.49,0.0,0,14
130.41,0.0,0,14
131.33,0.0,0,14
132.24,0.0,0,14
133.16,2.8,250,14
134.08,0.0,0,14
135.00,0.0,0,14
135.92,0.0,0,14
136.84,66.5,5,14
137.76,66.8,9,14
138.67,0.0,0,14
139.59,66.5,16,14
140.51,0.0,0,14
141.43,0.0,0,14
142.35,17.5,176,14
143.27,21.2,173,14
144.18,14.2,178,14
145.10,0.0,0,14
146.02,0.0,0,14
146.94,0.0,0,14
147.86,0.0,0,14
148.78,0.0,0,14
149.69,0.0,0,14
150.61,0.0,0,14
151.53,0.0,0,14
152.45,0.0,0,14
153.37,0.0,0,14
154.29,0.0,0,14
155.20,0.0,0,14
156.12,0.0,0,14
157.04,0.0,0,14
157.96,0.0,0,14
158.88,0.0,0,14
159.80,0.0,0,14
160.71,0.0,0,14
161.63,0.0,0,14
162.55,0.0,0,14
163.47,0.0,0,14
164.39,0.0,0,14
165.31,0.0,0,14
166.22,29.5,95,14
167.14,0.0,0,14
168.06,0.0,0,14
168.98,4.8,237,14
169.90,0.0,0,14
170.82,0.0,0,14
171.73,0.0,0,14
172.65,0.0,0,14
173.57,0.0,0,14
174.49,0.0,0,14
175.41,0.0,0,14
176.33,0.0,0,14
177.24,0.0,0,14
178.16,0.0,0,14
179.08,0.0,0,14
180.00,0.0,0,14
180.92,0.0,0,14
181.84,0.0,0,14
182.76,0.0,0,14
183.67,0.0,0,14
184.59,0.0,0,14
185.51,0.0,0,14
186.43,0.0,0,14
187.35,0.0,0,14
188.27,0.0,0,14
189.18,0.0,0,14
190.10,0.0,0,14
191.02,0.0,0,14
191.94,0.0,0,14
192.86,0.0,0,14
193.78,0.0,0,14
194.69,0.0,0,14
195.61,0.0,0,14
196.53,0.0,0,14
197.45,0.0,0,14
198.37,0.0,0,14
199.29,0.0,0,14
200.20,0.0,0,14
201.12,0.0,0,14
202.04,0.0,0,14
202.96,0.0,0,14
203.88,0.0,0,14
204.80,0.0,0,14
205.71,0.0,0,14
206.63,0.0,0,14
207.55,0.0,0,14
208.47,0.0,0,14
209.39,0.0,0,14
210.31,0.0,0,14
211.22,0.0,0,14
212.14,0.0,0,14
213.06,0.0,0,14
213.98,0.0,0,14
214.90,0.0,0,14
215.82,0.0,0,14
216.73,0.0,0,14
217.65,0.0,0,14
218.57,0.0,0,14
219.49,0.0,0,14
220.41,0.0,0,14
221.33,0.0,0,14
222.24,0.0,0,14
223.16,135.0,3,14
224.08,135.2,5,14
225.00,135.0,8,14
225.92,135.2,11,14
226.84,135.0,13,14
227.76,135.0,17,14
228.67,135.0,19,14
229.59,135.0,23,14
230.51,134.5,27,14
231.43,134.8,30,14
232.35,134.2,34,14
233.27,134.5,38,14
234.18,134.8,43,14
235.10,134.0,48,14
236.02,134.2,52,14
236.94,134.2,57,14
237.86,134.2,62,14
238.78,134.0,68,14
239.69,134.0,73,14
240.61,134.0,79,14
241.53,131.5,79,14
242.45,129.0,101,14
243.37,69.5,249,14
244.29,68.8,245,14
245.20,71.2,242,14
246.12,70.8,244,14
247.04,70.0,250,14
247.96,129.0,8,14
248.88,128.8,64,14
249.80,129.0,63,14
250.71,128.8,64,14
251.63,0.0,0,14
252.55,128.5,65,14
253.47,128.2,66,14
254.39,0.0,0,14
255.31,0.0,0,14
256.22,0.0,0,14
257.14,0.0,0,14
258.06,0.0,0,14
258.98,0.0,0,14
259.90,0.0,0,14
260.82,129.2,74,14
261.73,0.0,0,14
262.65,0.0,0,14
263.57,0.0,0,14
264.49,0.0,0,14
265.41,0.0,0,14
266.33,0.0,0,14
267.24,0.0,0,14
268.16,0.0,0,14
269.08,0.0,0,14
270.00,0.0,0,14
270.92,0.0,0,14
271.84,0.0,0,14
272.76,0.0,0,14
273.67,0.0,0,14
274.59,0.0,0,14
275.51,0.0,0,14
276.43,0.0,0,14
277.35,0.0,0,14
278.27,0.0,0,14
279.18,0.0,0,14
280.10,0.0,0,14
281.02,0.0,0,14
281.94,0.0,0,14
282.86,0.0,0,14
283.78,0.0,0,14
284.69,0.0,0,14
285.61,0.0,0,14
286.53,0.0,0,14
287.45,0.0,0,14
288.37,0.0,0,14
289.29,0.0,0,14
290.20,196.0,17,14
291.12,196.5,16,14
292.04,196.0,14,14
292.96,196.0,13,14
293.88,196.2,11,14
294.80,195.5,15,14
295.71,192.2,18,14
296.63,0.0,0,14
297.55,0.0,0,14
298.47,0.0,0,14
299.39,0.0,0,14
300.31,0.0,0,14
301.22,0.0,0,14
302.14,0.0,0,14
303.06,0.0,0,14
303.98,0.0,0,14
304.90,704.5,237,14
305.82,704.5,205,14
306.73,704.5,178,14
307.65,704.5,162,14
308.57,704.5,151,14
309.49,704.5,139,14
310.41,704.5,115,14
311.33,704.8,89,14
312.24,704.8,68,14
313.16,704.5,51,14
314.08,704.5,40,14
315.00,704.5,30,14
315.92,704.8,21,14
316.84,896.5,46,14
317.76,896.5,72,14
318.67,896.5,103,14
319.59,896.5,127,14
320.51,896.5,151,14
321.43,896.5,183,14
322.35,896.5,199,14
323.27,896.5,211,14
324.18,896.0,196,14
325.10,896.0,150,14
326.02,960.0,12,14
326.94,896.2,204,14
327.86,960.0,79,14
328.78,960.2,29,14
329.69,960.2,146,14
330.61,960.0,128,14
331.53,960.0,170,14
332.45,960.2,235,14
333.37,960.2,218,14
334.29,1024.0,59,14
335.20,1024.0,87,14
336.12,1024.2,79,14
337.04,1024.0,208,14
337.96,1024.2,172,14
338.88,1088.0,5,14
339.80,1088.0,38,14
340.71,1088.0,98,14
341.63,1152.2,36,14
342.55,1152.2,132,14
343.47,1152.2,227,14
344.39,1216.2,49,14
345.31,1216.2,114,14
346.22,0.0,0,14
347.14,0.0,0,14
348.06,7.0,216,14
348.98,14.0,217,14
349.90,0.0,0,14
350.82,0.0,0,14
351.73,0.0,0,14
352.65,0.0,0,14
353.57,0.0,0,14
354.49,0.0,0,14
355.41,0.0,0,14
356.33,0.0,0,14
357.24,0.0,0,14
358.16,0.0,0,14
359.08,0.0,0,14
0.00,0.0,0,15
0.90,0.0,0,15
1.80,6.5,190,15
2.70,0.0,0,15
3.60,9.2,190,15
4.50,0.0,0,15
5.40,0.0,0,15
6.30,0.0,0,15
7.20,0.0,0,15
8.10,2.0,192,15
9.00,0.0,0,15
9.90,0.0,0,15
10.80,0.0,0,15
11.70,0.0,0,15
12.60,17.2,128,15
13.50,16.2,127,15
14.40,0.0,0,15
15.30,0.0,0,15
16.20,0.0,0,15
17.10,0.0,0,15
18.00,0.0,0,15
18.90,0.0,0,15
19.80,0.0,0,15
20.70,11.8,122,15
21.60,0.0,0,15
22.50,0.0,0,15
23.40,0.0,0,15
24.30,0.0,0,15
25.20,0.0,0,15
26.10,0.0,0,15
27.00,0.0,0,15
27.90,0.0,0,15
28.80,0.0,0,15
29.70,0.0,0,15
30.60,0.0,0,15
31.50,0.0,0,15
32.40,0.0,0,15
33.30,0.0,0,15
34.20,0.0,0,15
35.10,0.0,0,15
36.00,0.0,0,15
36.90,0.0,0,15
37.80,0.0,0,15
38.70,0.0,0,15
39.60,0.0,0,15
40.50,0.0,0,15
41.40,0.0,0,15
42.30,0.0,0,15
43.20,0.0,0,15
44.10,0.0,0,15
45.00,68.0,25,15
45.90,68.0,26,15
46.80,0.0,0,15
47.70,0.0,0,15
48.60,67.8,26,15
49.50,68.5,28,15
50.40,0.0,0,15
51.30,0.0,0,15
52.20,67.5,31,15
53.10,0.0,0,15
54.00,68.2,34,15
54.90,0.0,0,15
55.80,0.0,0,15
56.70,0.0,0,15
57.60,0.0,0,15
58.50,67.8,41,15
59.40,0.0,0,15
60.30,68.2,42,15
61.20,0.0,0,15
62.10,68.8,45,15
63.00,66.8,48,15
63.90,2.2,238,15
64.80,2.8,238,15
65.70,0.0,0,15
66.60,3.2,233,15
67.50,0.0,0,15
68.40,0.0,0,15
69.30,0.0,0,15
70.20,0.0,0,15
71.10,0.0,0,15
72.00,0.0,0,15
72.90,3.5,222,15
73.80,3.2,220,15
74.70,3.8,218,15
75.60,0.0,0,15
76.50,3.5,216,15
77.40,0.0,0,15
78.30,0.0,0,15
79.20,0.0,0,15
80.10,0.0,0,15
81.00,0.0,0,15
81.90,0.0,0,15
82.80,0.0,0,15
83.70,3.5,208,15
84.60,3.8,207,15
85.50,0.0,0,15
86.40,0.0,0,15
87.30,0.0,0,15
88.20,3.5,204,15
89.10,0.0,0,15
90.00,0.0,0,15
90.90,3.8,203,15
91.80,0.0,0,15
92.70,3.8,204,15
93.60,0.0,0,15
94.50,0.0,0,15
95.40,4.5,202,15
96.30,0.0,0,15
97.20,0.0,0,15
98.10,0.0,0,15
99.00,0.0,0,15
99.90,0.0,0,15
100.80,0.0,0,15
101.70,4.2,202,15
102.60,0.0,0,15
103.50,0.0,0,15
104.40,4.5,203,15
105.30,0.0,0,15
106.20,0.0,0,15
107.10,0.0,0,15
108.00,0.0,0,15
108.90,0.0,0,15
109.80,0.0,0,15
110.70,0.0,0,15
111.60,0.0,0,15
112.50,0.0,0,15
113.40,4.0,211,15
114.30,3.5,212,15
115.20,4.0,213,15
116.10,0.0,0,15
117.00,3.8,214,15
117.90,4.0,216,15
118.80,0.0,0,15
119.70,0.0,0,15
120.60,3.8,220,15
121.50,3.2,221,15
122.40,3.5,222,15
123.30,0.0,0,15
124.20,0.0,0,15
125.10,3.0,227,15
126.00,3.8,229,15
126.90,0.0,0,15
127.80,0.0,0,15
128.70,0.0,0,15
129.60,3.2,237,15
130.50,0.0,0,15
131.40,3.0,241,15
132.30,0.0,0,15
133.20,0.0,0,15
134.10,0.0,0,15
135.00,2.8,251,15
135.90,0.0,0,15
136.80,0.0,0,15
137.70,0.0,0,15
138.60,0.0,0,15
139.50,0.0,0,15
140.40,66.2,15,15
141.30,66.5,17,15
142.20,65.8,22,15
143.10,17.0,178,15
144.00,19.5,175,15
144.90,21.5,173,15
145.80,0.0,0,15
